GPST,latitude(deg),longitude(deg),height(m),Q,ns,sdn(m),sde(m),sdu(m),sdne(m),sdeu(m),sdun(m),age(s),ratio
2019/02/26 15:24:48.000, -25.933905073, -65.876987794, 1682.9468,  2,  6,  0.0726,  0.0505,  0.1681,  0.0321, -0.0530, -0.0954,-12.00,   2.6
2019/02/26 15:24:49.000, -25.933903984, -65.876987851, 1682.9564,  2,  6,  0.0739,  0.0509,  0.1707,  0.0327, -0.0540, -0.0974,-11.00,   2.6
2019/02/26 15:24:50.000, -25.933904990, -65.876989465, 1682.9660,  2,  6,  0.0753,  0.0513,  0.1735,  0.0334, -0.0550, -0.0995,-10.00,   2.6
2019/02/26 15:24:51.000, -25.933904801, -65.876988700, 1682.9615,  2,  6,  0.0768,  0.0518,  0.1764,  0.0341, -0.0561, -0.1017, -9.00,   2.6
2019/02/26 15:24:52.000, -25.933904405, -65.876987393, 1682.9449,  2,  6,  0.0784,  0.0522,  0.1794,  0.0349, -0.0572, -0.1039, -8.00,   2.6
2019/02/26 15:24:53.000, -25.933903853, -65.876986168, 1682.9573,  2,  6,  0.0800,  0.0527,  0.1826,  0.0356, -0.0584, -0.1063, -7.00,   2.6
2019/02/26 15:24:54.000, -25.933904180, -65.876986519, 1682.9657,  2,  6,  0.0817,  0.0533,  0.1860,  0.0364, -0.0596, -0.1087, -6.00,   2.6
2019/02/26 15:24:55.000, -25.933904543, -65.876986608, 1682.9788,  2,  6,  0.0834,  0.0538,  0.1894,  0.0373, -0.0608, -0.1112, -5.00,   2.6
2019/02/26 15:24:56.000, -25.933904872, -65.876986388, 1682.9759,  2,  6,  0.0852,  0.0544,  0.1929,  0.0381, -0.0621, -0.1138, -4.00,   2.6
2019/02/26 15:24:57.000, -25.933904838, -65.876986394, 1682.9822,  2,  6,  0.0870,  0.0550,  0.1966,  0.0390, -0.0634, -0.1164, -3.00,   2.6
2019/02/26 15:24:58.000, -25.933904602, -65.876986306, 1682.9720,  2,  6,  0.0888,  0.0556,  0.2003,  0.0399, -0.0647, -0.1191, -2.00,   2.6
2019/02/26 15:24:59.000, -25.933904773, -65.876986042, 1682.9870,  2,  6,  0.0907,  0.0563,  0.2041,  0.0408, -0.0661, -0.1218, -1.00,   2.6
2019/02/26 15:25:00.000, -25.933905081, -65.876985975, 1682.9911,  2,  6,  0.0514,  0.0435,  0.1238,  0.0217, -0.0374, -0.0627,  0.00,   2.6
2019/02/26 15:25:01.000, -25.933905453, -65.876986094, 1682.9900,  2,  6,  0.0888,  0.0559,  0.1992,  0.0396, -0.0644, -0.1185,-29.00,   2.6
2019/02/26 15:25:02.000, -25.933905058, -65.876986075, 1682.9918,  2,  6,  0.0867,  0.0550,  0.1948,  0.0387, -0.0628, -0.1156,-28.00,   2.6
2019/02/26 15:25:03.000, -25.933905906, -65.876986867, 1682.9891,  2,  6,  0.0847,  0.0542,  0.1906,  0.0377, -0.0613, -0.1126,-27.00,   2.6
2019/02/26 15:25:04.000, -25.933904307, -65.876985870, 1683.0130,  2,  6,  0.0826,  0.0533,  0.1863,  0.0367, -0.0598, -0.1097,-26.00,   2.6
2019/02/26 15:25:05.000, -25.933905368, -65.876989310, 1683.0130,  2,  6,  0.0806,  0.0525,  0.1821,  0.0357, -0.0583, -0.1068,-25.00,   2.6
2019/02/26 15:25:06.000, -25.933906592, -65.876989306, 1683.0099,  2,  6,  0.0786,  0.0517,  0.1780,  0.0348, -0.0568, -0.1039,-24.00,   2.6
2019/02/26 15:25:07.000, -25.933906096, -65.876986831, 1683.0142,  2,  6,  0.0766,  0.0509,  0.1739,  0.0338, -0.0553, -0.1011,-23.00,   2.6
2019/02/26 15:25:08.000, -25.933907218, -65.876986802, 1682.9954,  2,  6,  0.0747,  0.0502,  0.1698,  0.0329, -0.0538, -0.0982,-22.00,   2.6
2019/02/26 15:25:09.000, -25.933907433, -65.876986804, 1682.9878,  2,  6,  0.0728,  0.0494,  0.1658,  0.0319, -0.0524, -0.0954,-21.00,   2.6
2019/02/26 15:25:10.000, -25.933907612, -65.876986825, 1682.9982,  2,  6,  0.0708,  0.0487,  0.1619,  0.0310, -0.0510, -0.0926,-20.00,   2.6
2019/02/26 15:25:11.000, -25.933907498, -65.876986699, 1683.0026,  2,  6,  0.0690,  0.0480,  0.1580,  0.0301, -0.0496, -0.0899,-19.00,   2.6
2019/02/26 15:25:12.000, -25.933907435, -65.876986661, 1683.0031,  2,  6,  0.0671,  0.0473,  0.1542,  0.0292, -0.0482, -0.0871,-18.00,   2.6
2019/02/26 15:25:13.000, -25.933907476, -65.876986772, 1683.0139,  2,  6,  0.0653,  0.0466,  0.1504,  0.0283, -0.0468, -0.0844,-17.00,   2.6
2019/02/26 15:25:14.000, -25.933907412, -65.876986804, 1683.0233,  2,  6,  0.0635,  0.0460,  0.1467,  0.0274, -0.0454, -0.0817,-16.00,   2.6
2019/02/26 15:25:15.000, -25.933907479, -65.876986928, 1683.0264,  2,  6,  0.0617,  0.0453,  0.1430,  0.0265, -0.0441, -0.0790,-15.00,   2.6
2019/02/26 15:25:16.000, -25.933907957, -65.876988020, 1683.0109,  2,  6,  0.0630,  0.0457,  0.1456,  0.0271, -0.0451, -0.0811,-14.00,   2.6
2019/02/26 15:25:17.000, -25.933907857, -65.876989255, 1683.0157,  2,  6,  0.0645,  0.0461,  0.1485,  0.0279, -0.0461, -0.0833,-13.00,   2.5
2019/02/26 15:25:18.000, -25.933907909, -65.876988378, 1683.0177,  2,  6,  0.0660,  0.0466,  0.1515,  0.0286, -0.0472, -0.0856,-12.00,   2.5
2019/02/26 15:25:19.000, -25.933907977, -65.876988639, 1683.0193,  2,  6,  0.0676,  0.0471,  0.1546,  0.0294, -0.0484, -0.0880,-11.00,   2.5
2019/02/26 15:25:20.000, -25.933907893, -65.876988161, 1683.0163,  2,  6,  0.0693,  0.0476,  0.1580,  0.0302, -0.0496, -0.0905,-10.00,   2.5
2019/02/26 15:25:21.000, -25.933907637, -65.876987226, 1683.0215,  2,  6,  0.0711,  0.0481,  0.1614,  0.0311, -0.0509, -0.0930, -9.00,   2.5
2019/02/26 15:25:22.000, -25.933907645, -65.876987572, 1683.0319,  2,  6,  0.0728,  0.0487,  0.1650,  0.0319, -0.0522, -0.0957, -8.00,   2.5
2019/02/26 15:25:23.000, -25.933907230, -65.876987412, 1683.0355,  2,  6,  0.0747,  0.0493,  0.1687,  0.0328, -0.0535, -0.0984, -7.00,   2.5
2019/02/26 15:25:24.000, -25.933906806, -65.876986689, 1683.0409,  2,  6,  0.0766,  0.0499,  0.1725,  0.0337, -0.0549, -0.1012, -6.00,   2.5
2019/02/26 15:25:25.000, -25.933907055, -65.876986387, 1683.0249,  2,  6,  0.0785,  0.0505,  0.1764,  0.0347, -0.0563, -0.1040, -5.00,   2.5
2019/02/26 15:25:26.000, -25.933907009, -65.876986740, 1683.0334,  2,  6,  0.0804,  0.0512,  0.1804,  0.0356, -0.0577, -0.1068, -4.00,   2.5
2019/02/26 15:25:27.000, -25.933907061, -65.876986951, 1683.0311,  2,  6,  0.0824,  0.0518,  0.1845,  0.0366, -0.0591, -0.1097, -3.00,   2.5
2019/02/26 15:25:28.000, -25.933907209, -65.876986838, 1683.0218,  2,  6,  0.0845,  0.0525,  0.1886,  0.0375, -0.0606, -0.1127, -2.00,   2.5
2019/02/26 15:25:29.000, -25.933907325, -65.876986863, 1683.0228,  2,  6,  0.0865,  0.0532,  0.1928,  0.0385, -0.0621, -0.1157, -1.00,   2.5
2019/02/26 15:25:30.000, -25.933907127, -65.876986949, 1683.0070,  2,  6,  0.0440,  0.0397,  0.1059,  0.0177, -0.0309, -0.0509,  0.00,   2.5
2019/02/26 15:25:31.000, -25.933907228, -65.876986955, 1683.0134,  2,  6,  0.0853,  0.0529,  0.1895,  0.0378, -0.0610, -0.1135,-29.00,   2.5
2019/02/26 15:25:32.000, -25.933907193, -65.876986885, 1683.0213,  2,  6,  0.0831,  0.0521,  0.1850,  0.0368, -0.0594, -0.1104,-28.00,   2.5
2019/02/26 15:25:33.000, -25.933907192, -65.876987026, 1683.0387,  2,  6,  0.0810,  0.0512,  0.1805,  0.0357, -0.0578, -0.1073,-27.00,   2.5
2019/02/26 15:25:34.000, -25.933907214, -65.876986880, 1683.0295,  2,  6,  0.0788,  0.0504,  0.1760,  0.0347, -0.0562, -0.1042,-26.00,   2.5
2019/02/26 15:25:35.000, -25.933907100, -65.876986952, 1683.0198,  2,  6,  0.0767,  0.0495,  0.1716,  0.0337, -0.0546, -0.1012,-25.00,   2.5
2019/02/26 15:25:36.000, -25.933907454, -65.876986664, 1683.0379,  2,  6,  0.0746,  0.0487,  0.1672,  0.0327, -0.0530, -0.0981,-24.00,   2.5
2019/02/26 15:25:37.000, -25.933907316, -65.876986857, 1683.0214,  2,  6,  0.0725,  0.0479,  0.1629,  0.0317, -0.0515, -0.0951,-23.00,   2.5
2019/02/26 15:25:38.000, -25.933907252, -65.876987036, 1683.0270,  2,  6,  0.0704,  0.0471,  0.1586,  0.0307, -0.0500, -0.0921,-22.00,   2.5
2019/02/26 15:25:39.000, -25.933907162, -65.876986922, 1683.0185,  2,  6,  0.0684,  0.0464,  0.1544,  0.0297, -0.0484, -0.0891,-21.00,   2.5
2019/02/26 15:25:40.000, -25.933907159, -65.876986851, 1683.0293,  2,  6,  0.0664,  0.0456,  0.1503,  0.0287, -0.0469, -0.0861,-20.00,   2.5
2019/02/26 15:25:41.000, -25.933907097, -65.876986908, 1683.0219,  2,  6,  0.0644,  0.0449,  0.1462,  0.0277, -0.0454, -0.0832,-19.00,   2.5
2019/02/26 15:25:42.000, -25.933907676, -65.876988122, 1683.0115,  2,  6,  0.0624,  0.0442,  0.1421,  0.0268, -0.0440, -0.0803,-18.00,   2.5
2019/02/26 15:25:43.000, -25.933907513, -65.876988124, 1683.0350,  2,  6,  0.0605,  0.0435,  0.1381,  0.0258, -0.0425, -0.0774,-17.00,   2.5
2019/02/26 15:25:44.000, -25.933907512, -65.876988358, 1683.0246,  2,  6,  0.0586,  0.0429,  0.1342,  0.0249, -0.0411, -0.0745,-16.00,   2.5
2019/02/26 15:25:45.000, -25.933907134, -65.876988506, 1683.0306,  2,  6,  0.0567,  0.0422,  0.1304,  0.0239, -0.0397, -0.0717,-15.00,   2.5
2019/02/26 15:25:46.000, -25.933906272, -65.876988177, 1683.0449,  2,  6,  0.0583,  0.0427,  0.1335,  0.0247, -0.0409, -0.0741,-14.00,   2.5
2019/02/26 15:25:47.000, -25.933906605, -65.876989611, 1683.0538,  2,  6,  0.0600,  0.0432,  0.1368,  0.0256, -0.0421, -0.0766,-13.00,   2.5
2019/02/26 15:25:48.000, -25.933906671, -65.876988562, 1683.0288,  2,  6,  0.0617,  0.0437,  0.1403,  0.0264, -0.0433, -0.0793,-12.00,   2.5
2019/02/26 15:25:49.000, -25.933906894, -65.876988428, 1683.0375,  2,  6,  0.0635,  0.0442,  0.1439,  0.0273, -0.0447, -0.0820,-11.00,   2.5
2019/02/26 15:25:50.000, -25.933907009, -65.876988445, 1683.0405,  2,  6,  0.0654,  0.0448,  0.1476,  0.0282, -0.0460, -0.0848,-10.00,   2.5
2019/02/26 15:25:51.000, -25.933906529, -65.876987859, 1683.0446,  2,  6,  0.0673,  0.0454,  0.1515,  0.0292, -0.0474, -0.0876, -9.00,   2.5
2019/02/26 15:25:52.000, -25.933906324, -65.876988123, 1683.0498,  2,  6,  0.0693,  0.0460,  0.1555,  0.0301, -0.0488, -0.0905, -8.00,   2.5
2019/02/26 15:25:53.000, -25.933906049, -65.876989104, 1683.0651,  2,  6,  0.0713,  0.0466,  0.1595,  0.0311, -0.0503, -0.0935, -7.00,   2.5
2019/02/26 15:25:54.000, -25.933906117, -65.876989959, 1683.0487,  2,  6,  0.0733,  0.0473,  0.1637,  0.0321, -0.0518, -0.0965, -6.00,   2.5
2019/02/26 15:25:55.000, -25.933906694, -65.876988955, 1683.0383,  2,  6,  0.0754,  0.0480,  0.1679,  0.0331, -0.0533, -0.0995, -5.00,   2.5
2019/02/26 15:25:56.000, -25.933906477, -65.876988997, 1683.0477,  2,  6,  0.0775,  0.0487,  0.1722,  0.0341, -0.0548, -0.1026, -4.00,   2.5
2019/02/26 15:25:57.000, -25.933906546, -65.876989682, 1683.0658,  2,  6,  0.0796,  0.0494,  0.1766,  0.0351, -0.0563, -0.1057, -3.00,   2.5
2019/02/26 15:25:58.000, -25.933904094, -65.876990006, 1683.0525,  2,  6,  0.0817,  0.0502,  0.1811,  0.0361, -0.0579, -0.1088, -2.00,   2.5
2019/02/26 15:25:59.000, -25.933900590, -65.876993795, 1683.0514,  2,  6,  0.0839,  0.0509,  0.1856,  0.0372, -0.0595, -0.1120, -1.00,   2.5
2019/02/26 15:26:00.000, -25.933897705, -65.876996099, 1683.0512,  2,  6,  0.0385,  0.0367,  0.0927,  0.0148, -0.0261, -0.0421,  0.00,   2.4
2019/02/26 15:26:01.000, -25.933893444, -65.876996156, 1683.0851,  2,  6,  0.0831,  0.0507,  0.1833,  0.0367, -0.0587, -0.1106,-29.00,   2.4
2019/02/26 15:26:02.000, -25.933890069, -65.877000313, 1683.0988,  2,  6,  0.0808,  0.0498,  0.1786,  0.0356, -0.0571, -0.1073,-28.00,   2.4
2019/02/26 15:26:03.000, -25.933884621, -65.877002949, 1683.0976,  2,  6,  0.0786,  0.0490,  0.1739,  0.0346, -0.0554, -0.1041,-27.00,   2.4
2019/02/26 15:26:04.000, -25.933880657, -65.877005427, 1683.1174,  2,  6,  0.0764,  0.0481,  0.1693,  0.0335, -0.0538, -0.1009,-26.00,   2.4
2019/02/26 15:26:05.000, -25.933880331, -65.877008259, 1683.1135,  2,  6,  0.0742,  0.0472,  0.1647,  0.0325, -0.0521, -0.0977,-25.00,   2.4
2019/02/26 15:26:06.000, -25.933878692, -65.877012468, 1683.1372,  2,  6,  0.0720,  0.0464,  0.1601,  0.0314, -0.0505, -0.0945,-24.00,   2.4
2019/02/26 15:26:07.000, -25.933877113, -65.877016677, 1683.1290,  2,  6,  0.0698,  0.0456,  0.1556,  0.0304, -0.0489, -0.0914,-23.00,   2.4
2019/02/26 15:26:08.000, -25.933875623, -65.877020164, 1683.1066,  2,  6,  0.0677,  0.0448,  0.1511,  0.0293, -0.0473, -0.0882,-22.00,   2.4
2019/02/26 15:26:09.000, -25.933873804, -65.877021292, 1683.1103,  2,  6,  0.0656,  0.0440,  0.1467,  0.0283, -0.0457, -0.0851,-21.00,   2.4
2019/02/26 15:26:10.000, -25.933873532, -65.877020662, 1683.0820,  2,  6,  0.0634,  0.0433,  0.1424,  0.0273, -0.0442, -0.0820,-20.00,   2.4
2019/02/26 15:26:11.000, -25.933876785, -65.877021624, 1683.1115,  2,  6,  0.0614,  0.0425,  0.1381,  0.0262, -0.0426, -0.0789,-19.00,   2.4
2019/02/26 15:26:12.000, -25.933877051, -65.877020328, 1683.1001,  2,  6,  0.0593,  0.0418,  0.1338,  0.0252, -0.0411, -0.0758,-18.00,   2.4
2019/02/26 15:26:13.000, -25.933877467, -65.877018504, 1683.1488,  2,  6,  0.0573,  0.0411,  0.1296,  0.0242, -0.0396, -0.0728,-17.00,   2.4
2019/02/26 15:26:14.000, -25.933877634, -65.877016024, 1683.1193,  2,  6,  0.0553,  0.0405,  0.1255,  0.0232, -0.0381, -0.0698,-16.00,   2.4
2019/02/26 15:26:15.000, -25.933874180, -65.877014435, 1683.1246,  2,  6,  0.0533,  0.0398,  0.1215,  0.0223, -0.0366, -0.0668,-15.00,   2.4
2019/02/26 15:26:16.000, -25.933874661, -65.877010239, 1683.0994,  2,  6,  0.0551,  0.0403,  0.1250,  0.0231, -0.0379, -0.0695,-14.00,   2.4
2019/02/26 15:26:17.000, -25.933872752, -65.877006544, 1683.0978,  2,  6,  0.0569,  0.0409,  0.1287,  0.0241, -0.0393, -0.0723,-13.00,   2.4
2019/02/26 15:26:18.000, -25.933876122, -65.877004028, 1683.0982,  2,  6,  0.0588,  0.0414,  0.1325,  0.0250, -0.0407, -0.0752,-12.00,   2.4
2019/02/26 15:26:19.000, -25.933876074, -65.877001786, 1683.0835,  2,  6,  0.0608,  0.0420,  0.1365,  0.0260, -0.0421, -0.0781,-11.00,   2.4
2019/02/26 15:26:20.000, -25.933875219, -65.876998750, 1683.0878,  2,  6,  0.0628,  0.0426,  0.1406,  0.0269, -0.0436, -0.0811,-10.00,   2.4
2019/02/26 15:26:21.000, -25.933874694, -65.876994780, 1683.0831,  2,  6,  0.0648,  0.0433,  0.1447,  0.0279, -0.0450, -0.0842, -9.00,   2.4
2019/02/26 15:26:22.000, -25.933872503, -65.876994349, 1683.0645,  2,  6,  0.0669,  0.0439,  0.1490,  0.0290, -0.0466, -0.0873, -8.00,   2.4
2019/02/26 15:26:23.000, -25.933873046, -65.876993802, 1683.0524,  2,  6,  0.0690,  0.0446,  0.1533,  0.0300, -0.0481, -0.0904, -7.00,   2.4
2019/02/26 15:26:24.000, -25.933873012, -65.876993854, 1683.0701,  2,  6,  0.0712,  0.0453,  0.1578,  0.0310, -0.0497, -0.0936, -6.00,   2.4
2019/02/26 15:26:25.000, -25.933873015, -65.876994399, 1683.0566,  2,  6,  0.0734,  0.0460,  0.1623,  0.0321, -0.0512, -0.0968, -5.00,   2.4
2019/02/26 15:26:26.000, -25.933872479, -65.876994657, 1683.0331,  2,  6,  0.0756,  0.0468,  0.1668,  0.0331, -0.0528, -0.1000, -4.00,   2.4
2019/02/26 15:26:27.000, -25.933872312, -65.876994815, 1683.0378,  2,  6,  0.0778,  0.0476,  0.1714,  0.0342, -0.0544, -0.1033, -3.00,   2.4
2019/02/26 15:26:28.000, -25.933872346, -65.876994953, 1683.0442,  2,  6,  0.0800,  0.0483,  0.1761,  0.0353, -0.0561, -0.1065, -2.00,   2.4
2019/02/26 15:26:29.000, -25.933872391, -65.876994932, 1683.0314,  2,  6,  0.0823,  0.0491,  0.1808,  0.0364, -0.0577, -0.1098, -1.00,   2.4
2019/02/26 15:26:30.000, -25.933872628, -65.876995144, 1683.0116,  2,  6,  0.0343,  0.0343,  0.0826,  0.0126, -0.0224, -0.0353,  0.00,   2.4
2019/02/26 15:26:31.000, -25.933872677, -65.876995335, 1683.0112,  2,  6,  0.0817,  0.0490,  0.1793,  0.0360, -0.0572, -0.1089,-29.00,   2.4
2019/02/26 15:26:32.000, -25.933872629, -65.876995231, 1683.0041,  2,  6,  0.0794,  0.0481,  0.1744,  0.0349, -0.0555, -0.1055,-28.00,   2.4
2019/02/26 15:26:33.000, -25.933872776, -65.876994934, 1683.0103,  2,  6,  0.0771,  0.0472,  0.1696,  0.0338, -0.0538, -0.1022,-27.00,   2.4
2019/02/26 15:26:34.000, -25.933872456, -65.876995305, 1683.0155,  2,  6,  0.0748,  0.0463,  0.1648,  0.0328, -0.0521, -0.0989,-26.00,   2.4
2019/02/26 15:26:35.000, -25.933872759, -65.876994766, 1683.0192,  2,  6,  0.0726,  0.0454,  0.1600,  0.0317, -0.0504, -0.0956,-25.00,   2.4
2019/02/26 15:26:36.000, -25.933872329, -65.876995096, 1683.0226,  2,  6,  0.0703,  0.0446,  0.1553,  0.0306, -0.0488, -0.0923,-24.00,   2.4
2019/02/26 15:26:37.000, -25.933872285, -65.876995163, 1683.0188,  2,  6,  0.0681,  0.0438,  0.1506,  0.0295, -0.0471, -0.0891,-23.00,   2.4
2019/02/26 15:26:38.000, -25.933872493, -65.876995029, 1683.0214,  2,  6,  0.0658,  0.0430,  0.1460,  0.0284, -0.0455, -0.0858,-22.00,   2.4
2019/02/26 15:26:39.000, -25.933872654, -65.876994781, 1683.0325,  2,  6,  0.0636,  0.0422,  0.1414,  0.0274, -0.0439, -0.0826,-21.00,   2.4
2019/02/26 15:26:40.000, -25.933874024, -65.876991739, 1683.0524,  2,  6,  0.0614,  0.0414,  0.1369,  0.0263, -0.0422, -0.0793,-20.00,   2.4
2019/02/26 15:26:41.000, -25.933873958, -65.876993155, 1683.0356,  2,  6,  0.0593,  0.0406,  0.1324,  0.0253, -0.0406, -0.0761,-19.00,   2.4
2019/02/26 15:26:42.000, -25.933873340, -65.876992114, 1683.0469,  2,  6,  0.0571,  0.0399,  0.1280,  0.0242, -0.0391, -0.0729,-18.00,   2.4
2019/02/26 15:26:43.000, -25.933873625, -65.876993781, 1683.0267,  2,  6,  0.0550,  0.0392,  0.1236,  0.0232, -0.0375, -0.0697,-17.00,   2.4
2019/02/26 15:26:44.000, -25.933873514, -65.876995223, 1683.0333,  2,  6,  0.0530,  0.0385,  0.1194,  0.0222, -0.0359, -0.0666,-16.00,   2.4
2019/02/26 15:26:45.000, -25.933873995, -65.876993843, 1683.0186,  2,  6,  0.0509,  0.0379,  0.1152,  0.0211, -0.0344, -0.0635,-15.00,   2.4
2019/02/26 15:26:46.000, -25.933873800, -65.876993555, 1683.0302,  2,  6,  0.0528,  0.0384,  0.1190,  0.0221, -0.0358, -0.0664,-14.00,   2.4
2019/02/26 15:26:47.000, -25.933874018, -65.876993468, 1683.0266,  2,  6,  0.0548,  0.0390,  0.1230,  0.0231, -0.0373, -0.0694,-13.00,   2.4
2019/02/26 15:26:48.000, -25.933873994, -65.876993340, 1683.0440,  2,  6,  0.0568,  0.0396,  0.1271,  0.0241, -0.0387, -0.0725,-12.00,   2.4
2019/02/26 15:26:49.000, -25.933873169, -65.876993846, 1683.0166,  2,  6,  0.0589,  0.0402,  0.1313,  0.0251, -0.0403, -0.0756,-11.00,   2.4
2019/02/26 15:26:50.000, -25.933871452, -65.876994872, 1683.0218,  2,  6,  0.0610,  0.0409,  0.1356,  0.0261, -0.0418, -0.0788,-10.00,   2.4
2019/02/26 15:26:51.000, -25.933874000, -65.876995137, 1683.0199,  2,  6,  0.0631,  0.0415,  0.1400,  0.0272, -0.0434, -0.0820, -9.00,   2.4
2019/02/26 15:26:52.000, -25.933874100, -65.876994965, 1683.0203,  2,  6,  0.0653,  0.0422,  0.1445,  0.0282, -0.0449, -0.0852, -8.00,   2.4
2019/02/26 15:26:53.000, -25.933874016, -65.876995226, 1683.0198,  2,  6,  0.0675,  0.0430,  0.1491,  0.0293, -0.0465, -0.0885, -7.00,   2.4
2019/02/26 15:26:54.000, -25.933873336, -65.876994821, 1682.9991,  2,  6,  0.0698,  0.0437,  0.1537,  0.0304, -0.0482, -0.0918, -6.00,   2.4
2019/02/26 15:26:55.000, -25.933872357, -65.876994690, 1683.0182,  2,  6,  0.0720,  0.0445,  0.1584,  0.0314, -0.0498, -0.0951, -5.00,   2.4
2019/02/26 15:26:56.000, -25.933872541, -65.876994859, 1683.0265,  2,  6,  0.0743,  0.0452,  0.1631,  0.0325, -0.0514, -0.0985, -4.00,   2.4
2019/02/26 15:26:57.000, -25.933873944, -65.876994846, 1683.0190,  2,  6,  0.0766,  0.0460,  0.1679,  0.0336, -0.0531, -0.1018, -3.00,   2.4
2019/02/26 15:26:58.000, -25.933874042, -65.876995456, 1683.0038,  2,  6,  0.0789,  0.0469,  0.1727,  0.0347, -0.0547, -0.1052, -2.00,   2.4
2019/02/26 15:26:59.000, -25.933874182, -65.876995748, 1683.0036,  2,  6,  0.0813,  0.0477,  0.1776,  0.0358, -0.0564, -0.1086, -1.00,   2.4
2019/02/26 15:27:00.000, -25.933871970, -65.876996467, 1683.0072,  2,  6,  0.0311,  0.0323,  0.0748,  0.0110, -0.0195, -0.0300,  0.00,   2.4
2019/02/26 15:27:01.000, -25.933870952, -65.876996901, 1683.0357,  2,  6,  0.0809,  0.0476,  0.1765,  0.0356, -0.0560, -0.1079,-29.00,   2.4
2019/02/26 15:27:02.000, -25.933873553, -65.876997150, 1683.0216,  2,  6,  0.0785,  0.0466,  0.1715,  0.0345, -0.0543, -0.1045,-28.00,   2.4
2019/02/26 15:27:03.000, -25.933876736, -65.876993401, 1683.0245,  2,  6,  0.0762,  0.0457,  0.1666,  0.0334, -0.0526, -0.1011,-27.00,   2.4
2019/02/26 15:27:04.000, -25.933879568, -65.876995150, 1683.0034,  2,  6,  0.0738,  0.0448,  0.1617,  0.0323, -0.0509, -0.0977,-26.00,   2.4
2019/02/26 15:27:05.000, -25.933882852, -65.876998621, 1683.0284,  2,  6,  0.0715,  0.0440,  0.1568,  0.0312, -0.0492, -0.0944,-25.00,   2.4
2019/02/26 15:27:06.000, -25.933882039, -65.877002346, 1683.0659,  2,  6,  0.0692,  0.0431,  0.1520,  0.0301, -0.0475, -0.0910,-24.00,   2.4
2019/02/26 15:27:07.000, -25.933884791, -65.877002781, 1683.0578,  2,  6,  0.0669,  0.0423,  0.1471,  0.0290, -0.0458, -0.0876,-23.00,   2.3
2019/02/26 15:27:08.000, -25.933885402, -65.877005394, 1683.0623,  2,  6,  0.0646,  0.0414,  0.1424,  0.0279, -0.0442, -0.0843,-22.00,   2.3
2019/02/26 15:27:09.000, -25.933885817, -65.877005155, 1683.0667,  2,  6,  0.0623,  0.0406,  0.1376,  0.0268, -0.0425, -0.0809,-21.00,   2.3
2019/02/26 15:27:10.000, -25.933885239, -65.877006597, 1683.0449,  2,  6,  0.0601,  0.0399,  0.1330,  0.0257, -0.0408, -0.0776,-20.00,   2.3
2019/02/26 15:27:11.000, -25.933885568, -65.877006496, 1683.0511,  2,  6,  0.0578,  0.0391,  0.1283,  0.0246, -0.0392, -0.0743,-19.00,   2.3
2019/02/26 15:27:12.000, -25.933885479, -65.877006162, 1683.0563,  2,  6,  0.0556,  0.0383,  0.1238,  0.0235, -0.0376, -0.0710,-18.00,   2.3
2019/02/26 15:27:13.000, -25.933885428, -65.877005701, 1683.0570,  2,  6,  0.0535,  0.0376,  0.1193,  0.0225, -0.0360, -0.0677,-17.00,   2.3
2019/02/26 15:27:14.000, -25.933885592, -65.877004979, 1683.0549,  2,  6,  0.0513,  0.0369,  0.1149,  0.0214, -0.0344, -0.0645,-16.00,   2.3
2019/02/26 15:27:15.000, -25.933885676, -65.877004774, 1683.0825,  2,  6,  0.0492,  0.0363,  0.1105,  0.0204, -0.0328, -0.0612,-15.00,   2.3
2019/02/26 15:27:16.000, -25.933887712, -65.877007764, 1683.0844,  2,  6,  0.0512,  0.0368,  0.1146,  0.0214, -0.0343, -0.0644,-14.00,   2.3
2019/02/26 15:27:17.000, -25.933889371, -65.877008906, 1683.0751,  2,  6,  0.0533,  0.0374,  0.1188,  0.0224, -0.0358, -0.0675,-13.00,   2.3
2019/02/26 15:27:18.000, -25.933889203, -65.877008913, 1683.0829,  2,  6,  0.0554,  0.0381,  0.1231,  0.0235, -0.0373, -0.0707,-12.00,   2.3
2019/02/26 15:27:19.000, -25.933889138, -65.877009090, 1683.0795,  2,  6,  0.0575,  0.0387,  0.1275,  0.0245, -0.0389, -0.0740,-11.00,   2.3
2019/02/26 15:27:20.000, -25.933889063, -65.877009092, 1683.0666,  2,  6,  0.0597,  0.0394,  0.1320,  0.0256, -0.0405, -0.0773,-10.00,   2.3
2019/02/26 15:27:21.000, -25.933889214, -65.877009136, 1683.0675,  2,  6,  0.0620,  0.0401,  0.1366,  0.0266, -0.0421, -0.0806, -9.00,   2.3
2019/02/26 15:27:22.000, -25.933889122, -65.877009186, 1683.0513,  2,  6,  0.0642,  0.0408,  0.1413,  0.0277, -0.0437, -0.0839, -8.00,   2.3
2019/02/26 15:27:23.000, -25.933889558, -65.877008603, 1683.0581,  2,  6,  0.0665,  0.0416,  0.1460,  0.0288, -0.0454, -0.0873, -7.00,   2.3
2019/02/26 15:27:24.000, -25.933888971, -65.877007812, 1683.0529,  2,  6,  0.0688,  0.0424,  0.1508,  0.0299, -0.0470, -0.0907, -6.00,   2.3
2019/02/26 15:27:25.000, -25.933888053, -65.877007678, 1683.0502,  2,  6,  0.0711,  0.0431,  0.1556,  0.0310, -0.0487, -0.0941, -5.00,   2.3
